KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
heartwall,51,895,2912,67.39388736263736,507,472.7455621301775,36.0,895,715,315,315,192,1.0,1454.5144925798688,15.15,12118.7,10,1
heartwall,51,537,2912,67.39388736263736,507,472.7455621301775,36.0,537,715,315,315,192,1.0,872.7086955479213,15.15,12584.2,10,1
heartwall,51,904,2912,67.39388736263736,507,472.7455621301775,36.0,904,715,315,315,192,1.0,1469.1408952985491,14.3,12197.35,10,1
heartwall,51,836,2912,67.39388736263736,507,472.7455621301775,36.0,836,715,315,315,192,1.0,1358.6302969796318,14.5,12209.0,10,1
heartwall,51,295,2912,67.39388736263736,507,472.7455621301775,36.0,295,715,315,315,192,1.0,958.8419560023716,14.8,11830.1,10,1
heartwall,51,869,2912,67.39388736263736,507,472.7455621301775,36.0,869,715,315,315,192,1.0,1412.2604402814593,14.8,12411.8,10,1
heartwall,51,320,2912,67.39388736263736,507,472.7455621301775,36.0,320,715,315,315,192,1.0,1040.099748883929,15.15,15241.5,10,1
heartwall,51,656,2912,67.39388736263736,507,472.7455621301775,36.0,656,715,315,315,192,1.0,1066.1022426060267,15.3,11947.3,10,1
heartwall,51,816,2912,67.39388736263736,507,472.7455621301775,36.0,816,715,315,315,192,1.0,1326.1271798270088,14.6,12719.6,10,1
heartwall,51,935,2912,67.39388736263736,507,472.7455621301775,36.0,935,715,315,315,192,1.0,1519.5207268851143,14.8,12343.4,10,1
heartwall,51,535,2912,67.39388736263736,507,472.7455621301775,36.0,535,715,315,315,192,1.0,869.458383832659,14.8,12982.9,10,1
heartwall,51,956,2912,67.39388736263736,507,472.7455621301775,36.0,956,715,315,315,192,1.0,1553.6489998953684,14.5,12371.4,10,1
heartwall,51,863,2912,67.39388736263736,507,472.7455621301775,36.0,863,715,315,315,192,1.0,1402.5095051356725,14.7,12198.25,10,1
heartwall,51,355,2912,67.39388736263736,507,472.7455621301775,36.0,355,715,315,315,192,1.0,576.9303294590542,14.85,12639.25,10,1
heartwall,51,653,2912,67.39388736263736,507,472.7455621301775,36.0,653,715,315,315,192,1.0,1061.2267750331334,15.45,12361.4,10,1
bfs,512,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,2.250744047619048,10.0,41830008.0,21,200
bfs,1024,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,4.501488095238096,13.0,41398773.0,21,200
bfs,2048,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,9.002976190476192,18.0,42669131.0,21,200
