KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
bfs,262144,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,260,416,156,4472832.0,906.8879668049792,63.92307692,670311997.5,21,200
bfs,524288,32,35,62.74285714285714,11,578.8181818181819, NaN,32,1,515,824,309,-15835136.0,1647.5131396957122,62.85714286,1526823555.0,21,200
bfs,16,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,10.0,4.891276041666666,60.25,3894408.25,21,200
bfs,32,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,21.0,9.782552083333332,60.14285714,3950081.571,21,200
bfs,64,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,42.0,19.565104166666664,60.875,4379863.0,21,200
bfs,128,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,84.0,39.13020833333333,60.75,4932256.75,21,200
bfs,256,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,168.0,78.26041666666666,59.22222222,6721516.556,21,200
bfs,512,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,336.0,78.26041666666666,51.0,9468926.5,21,200
bfs,1024,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,672.0,104.34722222222224,51.0,14021136.4,21,200
bfs,2048,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,5,8,3,1344.0,125.21666666666664,51.0,23280628.7,21,200
bfs,4086,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,10,16,6,5362.0,312.27740478515625,51.0,40175227.6,21,200
bfs,8192,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,20,32,12,21504.0,626.0833333333333,59.45454545,59043764.64,21,200
bfs,16384,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,35,56,21,75264.0,1130.989247311828,61.90909091,96793967.27,21,200
bfs,32768,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,65,104,39,279552.0,2134.841530054645,63.76923077,173925909.4,21,200
bfs,65536,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,130,208,78,1118208.0,4304.969696969697,63.75,327115068.2,21,200
bfs,131072,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,260,416,156,4472832.0,906.8879668049792,64.0,634266605.8,21,200
bfs,262144,64,35,62.74285714285714,11,578.8181818181819, NaN,64,1,515,824,309,-15835136.0,1647.5131396957122,63.0,1430719651.0,21,200
bfs,8,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,10.0,4.891276041666666,61.0,3785967.375,21,200
bfs,16,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,21.0,9.782552083333332,61.0,3986426.857,21,200
bfs,32,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,42.0,19.565104166666664,61.0,4304728.125,21,200
bfs,64,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,84.0,39.13020833333333,61.0,5177662.625,21,200
bfs,128,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,168.0,78.26041666666666,61.0,6410436.111,21,200
bfs,256,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,336.0,78.26041666666666,61.0,9447336.8,21,200
bfs,512,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,672.0,104.34722222222224,61.0,13898627.6,21,200
bfs,1024,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,5,8,3,1344.0,125.21666666666664,55.2,22370534.5,21,200
bfs,2043,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,10,16,6,5362.0,312.27740478515625,51.9,39884267.9,21,200
bfs,4096,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,20,32,12,21504.0,626.0833333333333,59.09090909,58017295.64,21,200
bfs,8192,128,35,62.74285714285714,11,578.8181818181819, NaN,128,1,35,56,21,75264.0,1130.989247311828,62.90909091,94733357.45,21,200
