Sr No.,Benchmark,Kernel Name,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sim,comp_lat_sim,avg_comp_lat,glob_inst_kernel,glob_inst_sim,glob_lat_sim,avg_glob_lat,shar_inst_kernel,shar_inst_sim,shar_lat_sim,avg_shar_lat,misc_inst_kernel,misc_inst_sim,misc_lat_sim,avg_misc_lat,total_inst,branch,glob_load_sim,glob_store_sim,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power
282,Black Holes,BlackScholes,16,128,2048,21,0,114,114,6135,53.81578947,13,5,1389.5872,277.91744,0,0,0,0,2,366,3660,10,485,1,3,2,15,128,2,1,1,3135.9963,8.6849,0,0,0.5,8.6225,65.40066
286,Black Holes,BlackScholes,47,128,6016,21,0,114,114,6135,53.81578947,13,5,1402.2824,280.45648,0,0,0,0,2,366,3660,10,485,1,3,2,45,128,4,1,1,3135.9963,25.745,0,0,1.4688,25.8674,69.98363
281,Black Holes,BlackScholes,157,128,20096,21,0,114,114,6135,53.81578947,13,5,1738.7944,347.75888,0,0,0,0,2,366,3660,10,485,1,3,2,149,128,13,1,2,3135.9963,53.3185,0,0,4.9063,84.5001,88.97645
283,Black Holes,BlackScholes,313,128,40064,21,0,114,228,12270,53.81578947,13,10,3145.267456,314.5267456,0,0,0,0,2,732,7320,10,970,2,6,4,593,128,25,1,2,3217.3538,192.279,0,0,9.7813,326.0916,102.47917
287,Black Holes,BlackScholes,352,128,45056,21,0,114,228,12270,53.81578947,13,10,3153.649024,315.3649024,0,0,0,0,2,732,7320,10,970,2,6,4,667,128,28,1,2,3217.3538,216.8134,0,0,11,366.4328,111.2447
285,Black Holes,BlackScholes,469,128,60032,21,0,114,342,18405,53.81578947,13,15,4768.190592,317.8793728,0,0,0,0,2,1098,10980,10,1455,3,9,6,1333,128,37,1,3,3298.6245,291.1825,0,0,14.6563,713.17,104.745444
288,Black Holes,BlackScholes,782,128,100096,21,0,114,456,24540,53.81578947,13,20,6492.122368,324.6061184,0,0,0,0,2,1464,14640,10,1940,4,12,8,2963,128,61,1,4,3379.8086,495.7851,0,0,24.4375,1542.4874,134.30056
280,Black Holes,BlackScholes,1563,128,200064,21,0,114,912,49080,53.81578947,13,40,13655.62982,341.3907456,0,0,0,0,2,2928,29280,10,3880,8,24,16,11845,128,121,1,7,3703.6798,1191.0574,0,0,48.8438,5618.7319,149.7715
284,Black Holes,BlackScholes,3125,128,400000,21,0,114,1710,92025,53.81578947,13,75,28122,374.96,0,0,0,0,2,5490,54900,10,7275,15,45,30,44403,128,241,1,13,4267.1386,2640.6626,0,0,97.6563,18288.002,149.9229
290,Black Holes,BlackScholes,3907,128,500096,21,0,114,2166,116565,53.81578947,13,95,37217.78125,391.7661184,0,0,0,0,2,6954,69540,10,9215,19,57,38,70318,128,301,1,15,4587.2305,3786.7154,0,0,122.0938,26946.6854,151.39765
289,Black Holes,BlackScholes,7813,128,1000064,21,0,114,4332,233130,53.81578947,13,190,90536.59247,476.5083814,0,0,0,0,2,13908,139080,10,18430,38,114,76,281237,128,601,1,30,6089.1469,9210.4479,0,0,244.1563,81133.1412,154.32227
76,Black Holes,BlackScholes,15625,128,2000000,20,0,114,8664,466260,53.81578947,13,380,171463.6,451.22,0,0,0,0,2,27816,278160,10,36860,76,228,152,1124878,128,1202,1,58,9003.1511,18043.6338,0,0,488.2813,219492.7581,157.0229
312,branch,branch,128,16,2048,13,0,18,18,1429,79.38888889,4,4,1111.66976,277.91744,0,0,0,0,0,68,680,10,90,3,3,1,3,16,10,0.25,1,3119.7144,6.9479,0,0,4,6.934,56.74722
313,branch,branch,128,32,4096,13,0,18,18,1429,79.38888889,4,4,1085.11552,271.27888,0,0,0,0,0,68,680,10,90,3,3,1,6,32,10,0.25,1,3119.7144,13.5639,0,0,4,13.8679,57.36357
305,branch,branch,256,16,4096,13,0,18,18,1429,79.38888889,4,4,1085.11552,271.27888,0,0,0,0,0,68,680,10,90,3,3,1,6,16,20,0.25,1,3119.7144,13.5639,0,0,8,13.8679,56.14157
314,branch,branch,128,64,8192,13,0,18,18,1429,79.38888889,4,4,1163.43104,290.85776,0,0,0,0,0,68,680,10,90,3,3,1,11,64,10,0.5,1,3119.7144,29.0858,0,0,4,27.7359,60.006
306,branch,branch,256,32,8192,13,0,18,18,1429,79.38888889,4,4,1163.43104,290.85776,0,0,0,0,0,68,680,10,90,3,3,1,11,32,20,0.25,1,3119.7144,29.0858,0,0,8,27.7359,59.78576
298,branch,branch,512,16,8192,13,0,18,18,1429,79.38888889,4,4,1163.43104,290.85776,0,0,0,0,0,68,680,10,90,3,3,1,11,16,40,0.25,1,3119.7144,29.0858,0,0,16,27.7359,61.77055
315,branch,branch,128,128,16384,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,128,10,1,2,3119.7144,33.0016,0,0,4,55.4717,64.59889
307,branch,branch,256,64,16384,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,64,20,0.5,2,3119.7144,33.0016,0,0,8,55.4717,62.19398
299,branch,branch,512,32,16384,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,32,40,0.25,2,3119.7144,33.0016,0,0,16,55.4717,64.98232
291,branch,branch,1024,16,16384,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,16,79,0.25,2,3119.7144,33.0016,0,0,32,55.4717,64.72125
340,branch,branch,1280,16,20480,13,0,18,18,1429,79.38888889,4,4,1398.3776,349.5944,0,0,0,0,0,68,680,10,90,3,3,1,28,16,99,0.25,2,3119.7144,43.6993,0,0,40,69.3397,71.27914
316,branch,branch,128,256,32768,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,256,10,1,2,3184.8213,125.3207,0,0,4,214.6341,69.99687
308,branch,branch,256,128,32768,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,128,20,1,2,3184.8213,125.3207,0,0,8,214.6341,67.55971
300,branch,branch,512,64,32768,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,64,40,0.5,2,3184.8213,125.3207,0,0,16,214.6341,68.81978
292,branch,branch,1024,32,32768,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,32,79,0.25,2,3184.8213,125.3207,0,0,32,214.6341,68.78157
341,branch,branch,1280,32,40960,13,0,18,36,2858,79.38888889,4,8,2517.417472,314.677184,0,0,0,0,0,136,1360,10,180,6,6,2,113,32,99,0.25,2,3184.8213,157.3386,0,0,40,268.9718,69.45947
333,branch,branch,2560,16,40960,13,0,18,36,2858,79.38888889,4,8,2517.417472,314.677184,0,0,0,0,0,136,1360,10,180,6,6,2,113,16,197,0.25,2,3184.8213,157.3386,0,0,80,268.9718,71.03288
317,branch,branch,128,512,65536,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,512,10,1,3,3249.8725,255.0428,0,0,4,631.0135,80.67472
309,branch,branch,256,256,65536,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,256,20,1,3,3249.8725,255.0428,0,0,8,631.0135,78.00903
301,branch,branch,512,128,65536,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,128,40,1,3,3249.8725,255.0428,0,0,16,631.0135,78.28231
293,branch,branch,1024,64,65536,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,64,79,0.5,3,3249.8725,255.0428,0,0,32,631.0135,78.52955
342,branch,branch,1280,64,81920,13,0,18,72,5716,79.38888889,4,16,5144.869888,321.554368,0,0,0,0,0,272,2720,10,360,12,12,4,450,64,99,0.5,3,3314.8683,428.7392,0,0,40,1028.4581,80.47083
334,branch,branch,2560,32,81920,13,0,18,72,5716,79.38888889,4,16,5144.869888,321.554368,0,0,0,0,0,272,2720,10,360,12,12,4,450,32,197,0.25,3,3314.8683,428.7392,0,0,80,1028.4581,76.83193
326,branch,branch,5120,16,81920,13,0,18,72,5716,79.38888889,4,16,5144.869888,321.554368,0,0,0,0,0,272,2720,10,360,12,12,4,450,16,394,0.25,3,3314.8683,428.7392,0,0,160,1028.4581,75.156
318,branch,branch,128,1024,131072,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,1024,10,1,5,3379.8086,527.6912,0,0,4,2022.5145,84.9161
310,branch,branch,256,512,131072,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,512,20,1,5,3379.8086,527.6912,0,0,8,2022.5145,91.48028
302,branch,branch,512,256,131072,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,256,40,1,5,3379.8086,527.6912,0,0,16,2022.5145,91.65304
294,branch,branch,1024,128,131072,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,128,79,1,5,3379.8086,527.6912,0,0,32,2022.5145,93.52607
343,branch,branch,1280,128,163840,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,128,99,1,6,3509.523,782.3871,0,0,40,3399.9524,97.9377
335,branch,branch,2560,64,163840,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,64,197,0.5,6,3509.523,782.3871,0,0,80,3399.9524,89.82548
327,branch,branch,5120,32,163840,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,32,394,0.25,6,3509.523,782.3871,0,0,160,3399.9524,80.43095
319,branch,branch,10240,16,163840,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,16,788,0.25,6,3509.523,782.3871,0,0,320,3399.9524,78.568
311,branch,branch,256,1024,262144,13,0,18,180,14290,79.38888889,4,40,14072.5591,351.8139776,0,0,0,0,0,680,6800,10,900,30,30,10,3600,1024,20,1,9,3703.6798,1250.8941,0,0,8,7370.9352,103.12314
303,branch,branch,512,512,262144,13,0,18,180,14290,79.38888889,4,40,14072.5591,351.8139776,0,0,0,0,0,680,6800,10,900,30,30,10,3600,512,40,1,9,3703.6798,1250.8941,0,0,16,7370.9352,102.68194
295,branch,branch,1024,256,262144,13,0,18,180,14290,79.38888889,4,40,14072.5591,351.8139776,0,0,0,0,0,680,6800,10,900,30,30,10,3600,256,79,1,9,3703.6798,1250.8941,0,0,32,7370.9352,104.8286
344,branch,branch,1280,256,327680,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,256,99,1,10,3897.34,1886.6509,0,0,40,11371.7667,110.67867
336,branch,branch,2560,128,327680,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,128,197,1,10,3897.34,1886.6509,0,0,80,11371.7667,107.65222
328,branch,branch,5120,64,327680,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,64,394,0.5,10,3897.34,1886.6509,0,0,160,11371.7667,99.02019
320,branch,branch,10240,32,327680,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,32,788,0.25,10,3897.34,1886.6509,0,0,320,11371.7667,88.46625
304,branch,branch,512,1024,524288,13,0,18,360,28580,79.38888889,4,80,31666.23642,395.8279552,0,0,0,0,0,1360,13600,10,1800,60,60,20,14400,1024,40,1,16,4347.2897,3166.6236,0,0,16,25098.8121,108.36095
296,branch,branch,1024,512,524288,13,0,18,360,28580,79.38888889,4,80,31666.23642,395.8279552,0,0,0,0,0,1360,13600,10,1800,60,60,20,14400,512,79,1,16,4347.2897,3166.6236,0,0,32,25098.8121,115.27224
345,branch,branch,1280,512,655360,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,512,99,1,20,4667.0402,4178.3494,0,0,40,36524.254,111.90744
337,branch,branch,2560,256,655360,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,256,197,1,20,4667.0402,4178.3494,0,0,80,36524.254,112.81118
329,branch,branch,5120,128,655360,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,128,394,1,20,4667.0402,4178.3494,0,0,160,36524.254,115.41423
321,branch,branch,10240,64,655360,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,64,788,0.5,20,4667.0402,4178.3494,0,0,320,36524.254,103.221
297,branch,branch,1024,1024,1048576,13,0,18,702,55731,79.38888889,4,156,74143.91602,475.281513,0,0,0,0,0,2652,26520,10,3510,117,117,39,56160,1024,79,1,31,5555.1145,7653.5655,0,0,32,76572.1975,114.1674
346,branch,branch,1280,1024,1310720,13,0,18,882,70021,79.38888889,4,196,91855.77068,468.6518912,0,0,0,0,0,3332,33320,10,4410,147,147,49,88200,1024,99,1,39,6182.9863,9421.1047,0,0,40,108037.0873,49.68595
338,branch,branch,2560,512,1310720,13,0,18,882,70021,79.38888889,4,196,91855.77068,468.6518912,0,0,0,0,0,3332,33320,10,4410,147,147,49,88200,512,197,1,39,6182.9863,9421.1047,0,0,80,108037.0873,49.67377
330,branch,branch,5120,256,1310720,13,0,18,900,71450,79.38888889,4,200,93730.37824,468.6518912,0,0,0,0,0,3400,34000,10,4500,150,150,50,90000,256,394,1,39,6245.4792,9613.3721,0,0,160,109138.8341,49.68638
322,branch,branch,10240,128,1310720,13,0,18,900,71450,79.38888889,4,200,93730.37824,468.6518912,0,0,0,0,0,3400,34000,10,4500,150,150,50,90000,128,788,1,39,6245.4792,9613.3721,0,0,320,109138.8341,49.72444
339,branch,branch,2560,1024,2621440,13,0,18,1764,140042,79.38888889,4,392,225047.2,574.1,0,0,0,0,0,6664,66640,10,8820,294,294,98,352800,1024,197,1,76,9183.2565,23689.1789,0,0,80,290960.7645,49.67952
331,branch,branch,5120,512,2621440,13,0,18,1782,141471,79.38888889,4,396,227343.6,574.1,0,0,0,0,0,6732,67320,10,8910,297,297,99,356400,512,394,1,76,9243.1892,23930.9053,0,0,160,292023.9155,49.7055
323,branch,branch,10240,256,2621440,13,0,18,1782,141471,79.38888889,4,396,227343.6,574.1,0,0,0,0,0,6732,67320,10,8910,297,297,99,356400,256,788,1,76,9243.1892,23930.9053,0,0,320,292023.9155,49.88308
332,branch,branch,5120,1024,5242880,13,0,18,3546,281513,79.38888889,4,788,452390.8,574.1,0,0,0,0,0,13396,133960,10,17730,591,591,197,1418400,1024,394,1,151,14875.2143,47935.449,0,0,160,722167.6993,48.91459
324,branch,branch,10240,512,5242880,13,0,18,3546,281513,79.38888889,4,788,452390.8,574.1,0,0,0,0,0,13396,133960,10,17730,591,591,197,1418400,512,788,1,151,14875.2143,47935.449,0,0,320,722167.6993,49.69526
325,branch,branch,10240,1024,10485760,13,0,18,7092,563026,79.38888889,4,1576,904781.6,574.1,0,0,0,0,0,26792,267920,10,35460,1182,1182,394,5673600,1024,788,1,301,24866.1083,96189.406,0,0,320,1727970.133,48.89306
80,Breadth First Search,BFSv1_1MW(KernelP4Node,1954,512,1000448,12,0,38,1444,20634,14.28947368,18,418,199176,476.4976077,0,0,0,0,8,4978,49780,10,6840,190,304,114,104417,512,151,1,30,9571.9061,20270.3075,0,0,61.0625,113595.103,58.9005
81,Breadth First Search,BFSv1_4096(KernelP4Node,8,512,4096,12,0,38,38,543,14.28947368,18,11,2984,271.2727273,0,0,0,0,8,131,1310,10,180,5,8,3,11,512,1,1,1,3233.6149,37.3,0,0,0.25,36.7935,49.2093
82,Breadth First Search,BFSv1_65536(KernelP4Node,128,512,65536,12,0,38,114,1629,14.28947368,18,33,10520,318.7878788,0,0,0,0,8,393,3930,10,540,15,24,9,540,512,10,1,3,3590.4821,701.3333,0,0,4,1570.67,50.0965
77,Breadth First Search,BFSv2_1MW (Kernel2,1954,512,1000448,15,0,15,570,9614,16.86666667,10,608,289711,476.4983553,0,0,0,0,3,2014,20140,10,3192,76,38,152,48728,512,151,1,30,12347.5101,29484.1299,0,0,61.0625,128087.2634,59.6354
78,Breadth First Search,BFSv2_4096 (Kernel2,8,512,4096,15,0,15,15,253,16.86666667,10,16,4340,271.25,0,0,0,0,3,53,530,10,84,2,1,4,5,512,1,1,1,3314.8683,54.25,0,0,0.25,52.206,49.2881
79,Breadth First Search,BFSv2_65536 (Kernel2,128,512,65536,15,0,15,45,759,16.86666667,10,48,15302,318.7916667,0,0,0,0,3,159,1590,10,252,6,3,12,252,512,10,1,3,3832.8417,1020.1333,0,0,4,2140.1495,50.3814
83,cdpAdvancedQuickSort,qsort_warp,1,1024,1024,32,0,167,,,#DIV/0!,125,,,#DIV/0!,0,,0,0,2,,0,#DIV/0!,0,,,,0,1024,1,1,1,3054.552,#DIV/0!,0,0,0.0313,0,115.289
347,cdpSimpleQuicksort,cdp_simple_quicksort,1,1,1,20,0,93,445,3888,8.737078652,15,59,12981,220.0169492,0,0,0,0,0,3,30,10,507,16,55,4,0,1,1,0.25,1,4010.0796,0.0396,0,0,0.0313,15.9135,62.244
967,cdpSimpleQuickSort,cdp_simple_quicksort,1,1,1,20,0,93,445,3888,8.737078652,15,59,12981,220.0169492,0,0,0,0,0,373,3730,10,877,16,55,4,0,1,1,0.25,1,4010.0796,0.0396,0,0,0.0313,15.9135,53.23573
968,cdpSimpleQuickSort,cdp_simple_quicksort,1,4,4,20,0,93,445,3888,8.737078652,15,59,12986,220.1016949,0,0,0,0,0,373,3730,10,877,16,55,4,0,4,1,0.25,1,4010.0796,0.1585,0,0,0.0313,15.9135,53.26147
974,cdpSimpleQuickSort,cdp_simple_quicksort,4,1,4,20,0,93,445,3888,8.737078652,15,59,12986,220.1016949,0,0,0,0,0,373,3730,10,877,16,55,4,0,1,1,0.25,1,4010.0796,0.1585,0,0,0.125,15.9135,53.8459
975,cdpSimpleQuickSort,cdp_simple_quicksort,4,4,16,20,0,93,445,3888,8.737078652,15,59,13006,220.440678,0,0,0,0,0,373,3730,10,877,16,55,4,0,4,1,0.25,1,4010.0796,0.6351,0,0,0.125,15.9135,53.8363
969,cdpSimpleQuickSort,cdp_simple_quicksort,1,32,32,20,0,93,445,3888,8.737078652,15,59,13033,220.8983051,0,0,0,0,0,373,3730,10,877,16,55,4,0,32,1,0.25,1,4010.0796,1.2728,0,0,0.0313,15.9135,53.24447
976,cdpSimpleQuickSort,cdp_simple_quicksort,4,8,32,20,0,93,445,3888,8.737078652,15,59,13033,220.8983051,0,0,0,0,0,373,3730,10,877,16,55,4,0,8,1,0.25,1,4010.0796,1.2728,0,0,0.125,15.9135,54.51667
970,cdpSimpleQuickSort,cdp_simple_quicksort,1,64,64,20,0,93,445,3888,8.737078652,15,59,13086,221.7966102,0,0,0,0,0,373,3730,10,877,16,55,4,1,64,1,0.5,1,4010.0796,2.5559,0,0,0.0313,15.9135,53.33069
977,cdpSimpleQuickSort,cdp_simple_quicksort,4,16,64,20,0,93,445,3888,8.737078652,15,59,13086,221.7966102,0,0,0,0,0,373,3730,10,877,16,55,4,1,16,1,0.25,1,4010.0796,2.5559,0,0,0.125,15.9135,53.92372
983,cdpSimpleQuickSort,cdp_simple_quicksort,8,8,64,20,0,93,445,3888,8.737078652,15,59,13086,221.7966102,0,0,0,0,0,373,3730,10,877,16,55,4,1,8,1,0.25,1,4010.0796,2.5559,0,0,0.25,15.9135,54.59572
984,cdpSimpleQuickSort,cdp_simple_quicksort,8,16,128,20,0,93,445,3888,8.737078652,15,59,13193,223.6101695,0,0,0,0,0,373,3730,10,877,16,55,4,2,16,1,0.25,1,4010.0796,5.1535,0,0,0.25,15.9135,54.49822
990,cdpSimpleQuickSort,cdp_simple_quicksort,16,8,128,20,0,93,445,3888,8.737078652,15,59,13193,223.6101695,0,0,0,0,0,373,3730,10,877,16,55,4,2,8,2,0.25,1,4010.0796,5.1535,0,0,0.5,15.9135,55.90669
971,cdpSimpleQuickSort,cdp_simple_quicksort,1,256,256,20,0,93,445,3888,8.737078652,15,59,13407,227.2372881,0,0,0,0,0,373,3730,10,877,16,55,4,3,256,1,1,1,4010.0796,10.4742,0,0,0.0313,15.9135,53.746
978,cdpSimpleQuickSort,cdp_simple_quicksort,4,64,256,20,0,93,445,3888,8.737078652,15,59,13407,227.2372881,0,0,0,0,0,373,3730,10,877,16,55,4,3,64,1,0.5,1,4010.0796,10.4742,0,0,0.125,15.9135,54.01381
985,cdpSimpleQuickSort,cdp_simple_quicksort,8,32,256,20,0,93,445,3888,8.737078652,15,59,13407,227.2372881,0,0,0,0,0,373,3730,10,877,16,55,4,3,32,1,0.25,1,4010.0796,10.4742,0,0,0.25,15.9135,54.46694
991,cdpSimpleQuickSort,cdp_simple_quicksort,16,16,256,20,0,93,445,3888,8.737078652,15,59,13407,227.2372881,0,0,0,0,0,373,3730,10,877,16,55,4,3,16,2,0.25,1,4010.0796,10.4742,0,0,0.5,15.9135,56.05794
997,cdpSimpleQuickSort,cdp_simple_quicksort,32,8,256,20,0,93,445,3888,8.737078652,15,59,13407,227.2372881,0,0,0,0,0,373,3730,10,877,16,55,4,3,8,3,0.25,1,4010.0796,10.4742,0,0,1,15.9135,56.797
972,cdpSimpleQuickSort,cdp_simple_quicksort,1,512,512,20,0,93,445,3888,8.737078652,15,59,13834,234.4745763,0,0,0,0,0,373,3730,10,877,16,55,4,7,512,1,1,1,4010.0796,21.6156,0,0,0.0313,31.827,54.03989
979,cdpSimpleQuickSort,cdp_simple_quicksort,4,128,512,20,0,93,445,3888,8.737078652,15,59,13834,234.4745763,0,0,0,0,0,373,3730,10,877,16,55,4,7,128,1,1,1,4010.0796,21.6156,0,0,0.125,31.827,54.72268
986,cdpSimpleQuickSort,cdp_simple_quicksort,8,64,512,20,0,93,445,3888,8.737078652,15,59,13834,234.4745763,0,0,0,0,0,373,3730,10,877,16,55,4,7,64,1,0.5,1,4010.0796,21.6156,0,0,0.25,31.827,55.14829
992,cdpSimpleQuickSort,cdp_simple_quicksort,16,32,512,20,0,512,445,3888,8.737078652,15,59,13834,234.4745763,0,0,0,0,0,373,3730,10,877,16,55,4,7,32,2,0.25,1,4010.0796,21.6156,0,0,0.5,31.827,56.89325
998,cdpSimpleQuickSort,cdp_simple_quicksort,32,16,512,20,0,93,445,3888,8.737078652,15,59,13834,234.4745763,0,0,0,0,0,373,3730,10,877,16,55,4,7,16,3,0.25,1,4010.0796,21.6156,0,0,1,31.827,56.85015
1005,cdpSimpleQuickSort,cdp_simple_quicksort,64,8,512,20,0,93,445,3888,8.737078652,15,59,13834,234.4745763,0,0,0,0,0,373,3730,10,877,16,55,4,7,8,5,0.25,1,4010.0796,21.6156,0,0,2,31.827,59.968
973,cdpSimpleQuickSort,cdp_simple_quicksort,1,1024,1024,20,0,93,445,3888,8.737078652,15,59,14688,248.9491525,0,0,0,0,0,373,3730,10,877,16,55,4,14,1024,1,1,1,4010.0796,45.9,0,0,0.0313,47.7405,54.37533
980,cdpSimpleQuickSort,cdp_simple_quicksort,4,256,1024,20,0,93,445,3888,8.737078652,15,59,14688,248.9491525,0,0,0,0,0,373,3730,10,877,16,55,4,14,256,1,1,1,4010.0796,45.9,0,0,0.125,47.7405,55.002
993,cdpSimpleQuickSort,cdp_simple_quicksort,16,64,1024,20,0,93,445,3888,8.737078652,15,59,14688,248.9491525,0,0,0,0,0,373,3730,10,877,16,55,4,14,64,2,0.5,1,4010.0796,45.9,0,0,0.5,47.7405,56.96112
999,cdpSimpleQuickSort,cdp_simple_quicksort,32,32,1024,20,0,93,445,3888,8.737078652,15,59,14688,248.9491525,0,0,0,0,0,373,3730,10,877,16,55,4,14,32,3,0.5,1,4010.0796,45.9,0,0,1,47.7405,57.57265
1006,cdpSimpleQuickSort,cdp_simple_quicksort,64,16,1024,20,0,93,445,3888,8.737078652,15,59,14688,248.9491525,0,0,0,0,0,373,3730,10,877,16,55,4,14,16,5,0.25,1,4010.0796,45.9,0,0,2,47.7405,58.89067
981,cdpSimpleQuickSort,cdp_simple_quicksort,4,512,2048,20,0,93,445,3888,8.737078652,15,59,16397,277.9152542,0,0,0,0,0,373,3730,10,877,16,55,4,27,512,1,1,1,4010.0796,102.4813,0,0,0.125,79.5675,56.44482
987,cdpSimpleQuickSort,cdp_simple_quicksort,8,256,2048,20,0,93,445,3888,8.737078652,15,59,16397,277.9152542,0,0,0,0,0,373,3730,10,877,16,55,4,27,256,1,1,1,4010.0796,102.4813,0,0,0.25,79.5675,57.20729
994,cdpSimpleQuickSort,cdp_simple_quicksort,16,128,2048,20,0,93,445,3888,8.737078652,15,59,16397,277.9152542,0,0,0,0,0,373,3730,10,877,16,55,4,27,128,2,1,1,4010.0796,102.4813,0,0,0.5,79.5675,59.06125
1000,cdpSimpleQuickSort,cdp_simple_quicksort,32,64,2048,20,0,93,445,3888,8.737078652,15,59,16397,277.9152542,0,0,0,0,0,373,3730,10,877,16,55,4,27,64,3,0.5,1,4010.0796,102.4813,0,0,1,79.5675,58.55827
1007,cdpSimpleQuickSort,cdp_simple_quicksort,64,32,2048,20,0,93,445,3888,8.737078652,15,59,16397,277.9152542,0,0,0,0,0,373,3730,10,877,16,55,4,27,32,5,0.25,1,4010.0796,102.4813,0,0,2,79.5675,59.37121
982,cdpSimpleQuickSort,cdp_simple_quicksort,4,1024,4096,20,0,93,445,3888,8.737078652,15,59,16005,271.2711864,0,0,0,0,0,373,3730,10,877,16,55,4,55,1024,1,1,1,4010.0796,200.0625,0,0,0.125,159.135,57.1614
988,cdpSimpleQuickSort,cdp_simple_quicksort,8,512,4096,20,0,93,445,3888,8.737078652,15,59,16005,271.2711864,0,0,0,0,0,373,3730,10,877,16,55,4,55,512,1,1,1,4010.0796,200.0625,0,0,0.25,159.135,58.82892
995,cdpSimpleQuickSort,cdp_simple_quicksort,16,256,4096,20,0,93,445,3888,8.737078652,15,59,16005,271.2711864,0,0,0,0,0,373,3730,10,877,16,55,4,55,256,2,1,1,4010.0796,200.0625,0,0,0.5,159.135,61.74564
1001,cdpSimpleQuickSort,cdp_simple_quicksort,32,128,4096,20,0,93,445,3888,8.737078652,15,59,16005,271.2711864,0,0,0,0,0,373,3730,10,877,16,55,4,55,128,3,1,1,4010.0796,200.0625,0,0,1,159.135,59.41685
1008,cdpSimpleQuickSort,cdp_simple_quicksort,64,64,4096,20,0,93,445,3888,8.737078652,15,59,16005,271.2711864,0,0,0,0,0,373,3730,10,877,16,55,4,55,64,5,0.5,1,4010.0796,200.0625,0,0,2,159.135,61.05967
989,cdpSimpleQuickSort,cdp_simple_quicksort,8,1024,8192,20,0,93,445,3888,8.737078652,15,59,17160,290.8474576,0,0,0,0,0,373,3730,10,877,16,55,4,110,1024,1,1,1,4010.0796,429,0,0,0.25,318.27,61.40806
