Sr No.,Benchmark,Kernel Name,,C/M,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sm,comp_lat_sm,avg_comp_lat,glob_inst_kernel,glob_inst_sm,glob_lat_sm,avg_glob_lat,shar_inst_kernel,shar_inst_sm,shar_lat_sm,avg_shar_lat,misc_inst_kernel,misc_inst_sm,misc_lat_sm,avg_misc_lat,total_inst,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power,inst_issue_cycle
95,BFS,BFSv1_65536KernelP4Node,,C/M,164,400,65600.0000,16,0,38,114,1629,14.28947368,18,33,10520.86992,318.81424,0,0,0,0,8,393,3930,10,540,15,24,9,541,400,13,0.81,3.0000,3590.4821,702.0763,0.0000,0.0000,5.1250,1570.6700,62.91896,
96,BFS,BFSv2_1MW Kernel2,,C/M,3907,256,1000192.0000,11,0,15,570,9614,16.86666667,10,608,289715.1277,476.5051443,0,0,0,0,3,2014,20140,10,3192,76,38,152,48715,256,301,1,30.0000,12347.5101,29477.0053,0.0000,0.0000,122.0938,128087.2634,69.96515,
97,BFS,BFSv2_1MW Kernel2,,C/M,1667,600,1000200.0000,11,0,15,570,9614,16.86666667,10,608,289715.0047,476.504942,0,0,0,0,3,2014,20140,10,3192,76,38,152,48716,600,129,0.89,30.0000,12347.5101,29477.2286,0.0000,0.0000,52.0938,128087.2634,68.80121,
98,BFS,BFSv2_1MW Kernel2,,C/M,977,1024,1000448.0000,11,0,15,570,9614,16.86666667,10,608,289711.1914,476.4986701,0,0,0,0,8,2014,20140,10,3192,76,38,152,48728,1024,76,1,30.0000,12347.5101,29484.1494,0.0000,0.0000,30.5313,128087.2634,68.73244,
99,BFS,BFSv2_4096 Kernel2,,C/M,4,1024,4096.0000,11,0,15,15,253,16.86666667,10,16,4340.46208,271.27888,0,0,0,0,3,53,530,10,84,2,1,4,5,1024,1,1,1.0000,3314.8683,54.2558,0.0000,0.0000,0.1250,52.2060,62.02544,
100,BFS,BFSv2_4096 Kernel2,,C/M,16,256,4096.0000,11,0,15,15,253,16.86666667,10,16,4340.46208,271.27888,0,0,0,0,3,53,530,10,84,2,1,4,5,256,2,1,1.0000,3314.8683,54.2558,0.0000,0.0000,0.5000,52.2060,61.78494,
101,BFS,BFSv2_4096 Kernel2,,C/M,7,600,4200.0000,11,0,15,15,253,16.86666667,10,16,4348.416,271.776,0,0,0,0,3,53,530,10,84,2,1,4,5,600,1,0.89,1.0000,3314.8683,55.7353,0.0000,0.0000,0.2188,57.4266,61.81829,
102,BFS,BFSv2_65536 Kernel2,,C/M,64,1024,65536.0000,11,0,15,30,506,16.86666667,10,32,10201.71182,318.8034944,0,0,0,0,3,106,1060,10,168,4,2,8,168,1024,5,1,3.0000,3574.2972,680.1141,0.0000,0.0000,2.0000,1529.9706,62.89381,
103,BFS,BFSv2_65536 Kernel2,,C/M,256,256,65536.0000,11,0,15,45,759,16.86666667,10,48,15302.56773,318.8034944,0,0,0,0,3,159,1590,10,252,6,3,12,252,256,20,1,3.0000,3832.8417,1020.1712,0.0000,0.0000,8.0000,2140.1495,62.54889,
104,BFS,BFSv2_65536 Kernel2,,C/M,110,600,66000.0000,11,0,15,45,759,16.86666667,10,48,15306.3072,318.8814,0,0,0,0,3,159,1590,10,252,6,3,12,254,600,9,0.89,3.0000,3832.8417,1027.6451,0.0000,0.0000,3.4375,2153.6948,62.51519,
105,Binomial Options,BinomOpt,,C/M,1024,128,131072.0000,49,516,307,49135,449175,9.141650555,1,5,1649.034944,329.8069888,1,1405,50580,36,8,6520,65200,10,57065,15,0,5,5,128,79,0.5600,5.0000,3135.9963,131.9228,64184.6191,15852.1278,32.0000,544.9394,58.5880,
106,Binomial Options,BinomOpt,,C/M,1024,256,262144.0000,32,1024,307,98270,898350,9.141650555,1,10,3518.139776,351.8139776,1,2810,101160,36,8,13040,130400,10,114130,30,0,10,456520,256,79,1.0000,9.0000,3217.3538,312.7235,129616.3799,31399.2039,32.0000,2121.2762,48.503,
107,Binomial Options,BinomOpt,,C/M,1024,512,524288.0000,22,2048,307,196540,1796700,9.141650555,1,20,7916.559104,395.8279552,1,5620,202320,36,8,26080,260800,10,228260,60,0,20,1826080,512,79,1.0000,16.0000,3379.8086,791.6559,264269.3165,61601.5690,32.0000,8070.8571,74.0975,
108,Binomial Options,BinomOpt,,C/M,1024,1024,1048576.0000,14,4096,307,383253,3503565,9.141650555,1,39,18535.97901,475.281513,1,10959,394524,36,8,50856,508560,10,445107,117,0,39,7121712,1024,79,1.0000,31.0000,3687.5191,1913.3914,548029.8914,115850.7569,32.0000,28838.3134,66.527,
109,Black Holes,BlackScholes,,M,16,128,2048.0000,21,0,114,114,6135,53.81578947,13,5,1389.5872,277.91744,0,0,0,0,2,366,3660,10,485,1,3,2,15,128,2,1.0000,1.0000,3135.9963,8.6849,0.0000,0.0000,0.5000,8.6225,65.40066,
110,Black Holes,BlackScholes,,M,47,128,6016.0000,21,0,114,114,6135,53.81578947,13,5,1402.2824,280.45648,0,0,0,0,2,366,3660,10,485,1,3,2,45,128,4,1.0000,1.0000,3135.9963,25.7450,0.0000,0.0000,1.4688,25.8674,69.98363,
111,Black Holes,BlackScholes,,M,157,128,20096.0000,21,0,114,114,6135,53.81578947,13,5,1738.7944,347.75888,0,0,0,0,2,366,3660,10,485,1,3,2,149,128,13,1.0000,2.0000,3135.9963,53.3185,0.0000,0.0000,4.9063,84.5001,88.97645,
112,Black Holes,BlackScholes,,M,313,128,40064.0000,21,0,114,228,12270,53.81578947,13,10,3145.267456,314.5267456,0,0,0,0,2,732,7320,10,970,2,6,4,593,128,25,1.0000,2.0000,3217.3538,192.2790,0.0000,0.0000,9.7813,326.0916,102.47917,
113,Black Holes,BlackScholes,,M,352,128,45056.0000,21,0,114,228,12270,53.81578947,13,10,3153.649024,315.3649024,0,0,0,0,2,732,7320,10,970,2,6,4,667,128,28,1.0000,2.0000,3217.3538,216.8134,0.0000,0.0000,11.0000,366.4328,111.2447,
114,Black Holes,BlackScholes,,M,469,128,60032.0000,21,0,114,342,18405,53.81578947,13,15,4768.190592,317.8793728,0,0,0,0,2,1098,10980,10,1455,3,9,6,1333,128,37,1.0000,3.0000,3298.6245,291.1825,0.0000,0.0000,14.6563,713.1700,104.745444,
115,Black Holes,BlackScholes,,M,782,128,100096.0000,21,0,114,456,24540,53.81578947,13,20,6492.122368,324.6061184,0,0,0,0,2,1464,14640,10,1940,4,12,8,2963,128,61,1.0000,4.0000,3379.8086,495.7851,0.0000,0.0000,24.4375,1542.4874,134.30056,
116,Black Holes,BlackScholes,,M,1563,128,200064.0000,21,0,114,912,49080,53.81578947,13,40,13655.62982,341.3907456,0,0,0,0,2,2928,29280,10,3880,8,24,16,11845,128,121,1.0000,7.0000,3703.6798,1191.0574,0.0000,0.0000,48.8438,5618.7319,149.7715,
117,Black Holes,BlackScholes,,M,3125,128,400000.0000,21,0,114,1710,92025,53.81578947,13,75,28122,374.96,0,0,0,0,2,5490,54900,10,7275,15,45,30,44403,128,241,1.0000,13.0000,4267.1386,2640.6626,0.0000,0.0000,97.6563,18288.0020,149.9229,
118,Black Holes,BlackScholes,,M,3907,128,500096.0000,21,0,114,2166,116565,53.81578947,13,95,37217.78125,391.7661184,0,0,0,0,2,6954,69540,10,9215,19,57,38,70318,128,301,1.0000,15.0000,4587.2305,3786.7154,0.0000,0.0000,122.0938,26946.6854,151.39765,
119,Black Holes,BlackScholes,,M,7813,128,1000064.0000,21,0,114,4332,233130,53.81578947,13,190,90536.59247,476.5083814,0,0,0,0,2,13908,139080,10,18430,38,114,76,281237,128,601,1.0000,30.0000,6089.1469,9210.4479,0.0000,0.0000,244.1563,81133.1412,154.32227,
120,Black Holes,BlackScholes,,M,15625,128,2000000.0000,20,0,114,8664,466260,53.81578947,13,380,171463.6,451.22,0,0,0,0,2,27816,278160,10,36860,76,228,152,1124878,128,1202,1.0000,58.0000,9003.1511,18043.6338,0.0000,0.0000,488.2813,219492.7581,157.0229,
121,branch,branch,,C/M,128,16,2048.0000,13,0,18,18,1429,79.38888889,4,4,1111.66976,277.91744,0,0,0,0,0,68,680,10,90,3,3,1,3,16,10,0.25,1.0000,3119.7144,6.9479,0.0000,0.0000,4.0000,6.9340,56.74722,
122,branch,branch,,C/M,128,32,4096.0000,13,0,18,18,1429,79.38888889,4,4,1085.11552,271.27888,0,0,0,0,0,68,680,10,90,3,3,1,6,32,10,0.25,1.0000,3119.7144,13.5639,0.0000,0.0000,4.0000,13.8679,57.36357,
123,branch,branch,,C/M,256,16,4096.0000,13,0,18,18,1429,79.38888889,4,4,1085.11552,271.27888,0,0,0,0,0,68,680,10,90,3,3,1,6,16,20,0.25,1.0000,3119.7144,13.5639,0.0000,0.0000,8.0000,13.8679,56.14157,
124,branch,branch,,C/M,128,64,8192.0000,13,0,18,18,1429,79.38888889,4,4,1163.43104,290.85776,0,0,0,0,0,68,680,10,90,3,3,1,11,64,10,0.5,1.0000,3119.7144,29.0858,0.0000,0.0000,4.0000,27.7359,60.006,
125,branch,branch,,C/M,256,32,8192.0000,13,0,18,18,1429,79.38888889,4,4,1163.43104,290.85776,0,0,0,0,0,68,680,10,90,3,3,1,11,32,20,0.25,1.0000,3119.7144,29.0858,0.0000,0.0000,8.0000,27.7359,59.78576,
126,branch,branch,,C/M,512,16,8192.0000,13,0,18,18,1429,79.38888889,4,4,1163.43104,290.85776,0,0,0,0,0,68,680,10,90,3,3,1,11,16,40,0.25,1.0000,3119.7144,29.0858,0.0000,0.0000,16.0000,27.7359,61.77055,
127,branch,branch,,C/M,128,128,16384.0000,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,128,10,1.0000,2.0000,3119.7144,33.0016,0.0000,0.0000,4.0000,55.4717,64.59889,
128,branch,branch,,C/M,256,64,16384.0000,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,64,20,0.5,2.0000,3119.7144,33.0016,0.0000,0.0000,8.0000,55.4717,62.19398,
129,branch,branch,,C/M,512,32,16384.0000,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,32,40,0.25,2.0000,3119.7144,33.0016,0.0000,0.0000,16.0000,55.4717,64.98232,
130,branch,branch,,C/M,1024,16,16384.0000,13,0,18,18,1429,79.38888889,4,4,1320.06208,330.01552,0,0,0,0,0,68,680,10,90,3,3,1,23,16,79,0.25,2.0000,3119.7144,33.0016,0.0000,0.0000,32.0000,55.4717,64.72125,
131,branch,branch,,C/M,1280,16,20480.0000,13,0,18,18,1429,79.38888889,4,4,1398.3776,349.5944,0,0,0,0,0,68,680,10,90,3,3,1,28,16,99,0.25,2.0000,3119.7144,43.6993,0.0000,0.0000,40.0000,69.3397,71.27914,
132,branch,branch,,C/M,128,256,32768.0000,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,256,10,1.0000,2.0000,3184.8213,125.3207,0.0000,0.0000,4.0000,214.6341,69.99687,
133,branch,branch,,C/M,256,128,32768.0000,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,128,20,1.0000,2.0000,3184.8213,125.3207,0.0000,0.0000,8.0000,214.6341,67.55971,
134,branch,branch,,C/M,512,64,32768.0000,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,64,40,0.5,2.0000,3184.8213,125.3207,0.0000,0.0000,16.0000,214.6341,68.81978,
135,branch,branch,,C/M,1024,32,32768.0000,13,0,18,36,2858,79.38888889,4,8,2506.413978,313.3017472,0,0,0,0,0,136,1360,10,180,6,6,2,90,32,79,0.25,2.0000,3184.8213,125.3207,0.0000,0.0000,32.0000,214.6341,68.78157,
136,branch,branch,,C/M,1280,32,40960.0000,13,0,18,36,2858,79.38888889,4,8,2517.417472,314.677184,0,0,0,0,0,136,1360,10,180,6,6,2,113,32,99,0.25,2.0000,3184.8213,157.3386,0.0000,0.0000,40.0000,268.9718,69.45947,
137,branch,branch,,C/M,2560,16,40960.0000,13,0,18,36,2858,79.38888889,4,8,2517.417472,314.677184,0,0,0,0,0,136,1360,10,180,6,6,2,113,16,197,0.25,2.0000,3184.8213,157.3386,0.0000,0.0000,80.0000,268.9718,71.03288,
138,branch,branch,,C/M,128,512,65536.0000,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,512,10,1.0000,3.0000,3249.8725,255.0428,0.0000,0.0000,4.0000,631.0135,80.67472,
139,branch,branch,,C/M,256,256,65536.0000,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,256,20,1.0000,3.0000,3249.8725,255.0428,0.0000,0.0000,8.0000,631.0135,78.00903,
140,branch,branch,,C/M,512,128,65536.0000,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,128,40,1.0000,3.0000,3249.8725,255.0428,0.0000,0.0000,16.0000,631.0135,78.28231,
141,branch,branch,,C/M,1024,64,65536.0000,13,0,18,54,4287,79.38888889,4,12,3825.641933,318.8034944,0,0,0,0,0,204,2040,10,270,9,9,3,270,64,79,0.5,3.0000,3249.8725,255.0428,0.0000,0.0000,32.0000,631.0135,78.52955,
142,branch,branch,,C/M,1280,64,81920.0000,13,0,18,72,5716,79.38888889,4,16,5144.869888,321.554368,0,0,0,0,0,272,2720,10,360,12,12,4,450,64,99,0.5,3.0000,3314.8683,428.7392,0.0000,0.0000,40.0000,1028.4581,80.47083,
143,branch,branch,,C/M,2560,32,81920.0000,13,0,18,72,5716,79.38888889,4,16,5144.869888,321.554368,0,0,0,0,0,272,2720,10,360,12,12,4,450,32,197,0.25,3.0000,3314.8683,428.7392,0.0000,0.0000,80.0000,1028.4581,76.83193,
144,branch,branch,,C/M,5120,16,81920.0000,13,0,18,72,5716,79.38888889,4,16,5144.869888,321.554368,0,0,0,0,0,272,2720,10,360,12,12,4,450,16,394,0.25,3.0000,3314.8683,428.7392,0.0000,0.0000,160.0000,1028.4581,75.156,
145,branch,branch,,C/M,128,1024,131072.0000,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,1024,10,1.0000,5.0000,3379.8086,527.6912,0.0000,0.0000,4.0000,2022.5145,84.9161,
146,branch,branch,,C/M,256,512,131072.0000,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,512,20,1.0000,5.0000,3379.8086,527.6912,0.0000,0.0000,8.0000,2022.5145,91.48028,
147,branch,branch,,C/M,512,256,131072.0000,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,256,40,1.0000,5.0000,3379.8086,527.6912,0.0000,0.0000,16.0000,2022.5145,91.65304,
148,branch,branch,,C/M,1024,128,131072.0000,13,0,18,90,7145,79.38888889,4,20,6596.139776,329.8069888,0,0,0,0,0,340,3400,10,450,15,15,5,900,128,79,1.0000,5.0000,3379.8086,527.6912,0.0000,0.0000,32.0000,2022.5145,93.52607,
149,branch,branch,,C/M,1280,128,163840.0000,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,128,99,1.0000,6.0000,3509.5230,782.3871,0.0000,0.0000,40.0000,3399.9524,97.9377,
150,branch,branch,,C/M,2560,64,163840.0000,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,64,197,0.5,6.0000,3509.5230,782.3871,0.0000,0.0000,80.0000,3399.9524,89.82548,
151,branch,branch,,C/M,5120,32,163840.0000,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,32,394,0.25,6.0000,3509.5230,782.3871,0.0000,0.0000,160.0000,3399.9524,80.43095,
152,branch,branch,,C/M,10240,16,163840.0000,13,0,18,126,10003,79.38888889,4,28,9388.644608,335.308736,0,0,0,0,0,476,4760,10,630,21,21,7,1575,16,788,0.25,6.0000,3509.5230,782.3871,0.0000,0.0000,320.0000,3399.9524,78.568,
153,branch,branch,,C/M,256,1024,262144.0000,13,0,18,180,14290,79.38888889,4,40,14072.5591,351.8139776,0,0,0,0,0,680,6800,10,900,30,30,10,3600,1024,20,1.0000,9.0000,3703.6798,1250.8941,0.0000,0.0000,8.0000,7370.9352,103.12314,
154,branch,branch,,C/M,512,512,262144.0000,13,0,18,180,14290,79.38888889,4,40,14072.5591,351.8139776,0,0,0,0,0,680,6800,10,900,30,30,10,3600,512,40,1.0000,9.0000,3703.6798,1250.8941,0.0000,0.0000,16.0000,7370.9352,102.68194,
155,branch,branch,,C/M,1024,256,262144.0000,13,0,18,180,14290,79.38888889,4,40,14072.5591,351.8139776,0,0,0,0,0,680,6800,10,900,30,30,10,3600,256,79,1.0000,9.0000,3703.6798,1250.8941,0.0000,0.0000,32.0000,7370.9352,104.8286,
156,branch,branch,,C/M,1280,256,327680.0000,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,256,99,1.0000,10.0000,3897.3400,1886.6509,0.0000,0.0000,40.0000,11371.7667,110.67867,
157,branch,branch,,C/M,2560,128,327680.0000,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,128,197,1.0000,10.0000,3897.3400,1886.6509,0.0000,0.0000,80.0000,11371.7667,107.65222,
158,branch,branch,,C/M,5120,64,327680.0000,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,64,394,0.5,10.0000,3897.3400,1886.6509,0.0000,0.0000,160.0000,11371.7667,99.02019,
159,branch,branch,,C/M,10240,32,327680.0000,13,0,18,234,18577,79.38888889,4,52,18866.50854,362.817472,0,0,0,0,0,884,8840,10,1170,39,39,13,5850,32,788,0.25,10.0000,3897.3400,1886.6509,0.0000,0.0000,320.0000,11371.7667,88.46625,
160,branch,branch,,C/M,512,1024,524288.0000,13,0,18,360,28580,79.38888889,4,80,31666.23642,395.8279552,0,0,0,0,0,1360,13600,10,1800,60,60,20,14400,1024,40,1.0000,16.0000,4347.2897,3166.6236,0.0000,0.0000,16.0000,25098.8121,108.36095,
161,branch,branch,,C/M,1024,512,524288.0000,13,0,18,360,28580,79.38888889,4,80,31666.23642,395.8279552,0,0,0,0,0,1360,13600,10,1800,60,60,20,14400,512,79,1.0000,16.0000,4347.2897,3166.6236,0.0000,0.0000,32.0000,25098.8121,115.27224,
162,branch,branch,,C/M,1280,512,655360.0000,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,512,99,1.0000,20.0000,4667.0402,4178.3494,0.0000,0.0000,40.0000,36524.2540,111.90744,
163,branch,branch,,C/M,2560,256,655360.0000,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,256,197,1.0000,20.0000,4667.0402,4178.3494,0.0000,0.0000,80.0000,36524.2540,112.81118,
164,branch,branch,,C/M,5120,128,655360.0000,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,128,394,1.0000,20.0000,4667.0402,4178.3494,0.0000,0.0000,160.0000,36524.2540,115.41423,
165,branch,branch,,C/M,10240,64,655360.0000,13,0,18,450,35725,79.38888889,4,100,41783.4944,417.834944,0,0,0,0,0,1700,17000,10,2250,75,75,25,22500,64,788,0.5,20.0000,4667.0402,4178.3494,0.0000,0.0000,320.0000,36524.2540,103.221,
166,branch,branch,,C/M,1024,1024,1048576.0000,13,0,18,702,55731,79.38888889,4,156,74143.91602,475.281513,0,0,0,0,0,2652,26520,10,3510,117,117,39,56160,1024,79,1.0000,31.0000,5555.1145,7653.5655,0.0000,0.0000,32.0000,76572.1975,114.1674,
167,branch,branch,,C/M,1280,1024,1310720.0000,13,0,18,882,70021,79.38888889,4,196,91855.77068,468.6518912,0,0,0,0,0,3332,33320,10,4410,147,147,49,88200,1024,99,1.0000,39.0000,6182.9863,9421.1047,0.0000,0.0000,40.0000,108037.0873,49.68595,
168,branch,branch,,C/M,2560,512,1310720.0000,13,0,18,882,70021,79.38888889,4,196,91855.77068,468.6518912,0,0,0,0,0,3332,33320,10,4410,147,147,49,88200,512,197,1.0000,39.0000,6182.9863,9421.1047,0.0000,0.0000,80.0000,108037.0873,49.67377,
169,branch,branch,,C/M,5120,256,1310720.0000,13,0,18,900,71450,79.38888889,4,200,93730.37824,468.6518912,0,0,0,0,0,3400,34000,10,4500,150,150,50,90000,256,394,1.0000,39.0000,6245.4792,9613.3721,0.0000,0.0000,160.0000,109138.8341,49.68638,
170,branch,branch,,C/M,10240,128,1310720.0000,13,0,18,900,71450,79.38888889,4,200,93730.37824,468.6518912,0,0,0,0,0,3400,34000,10,4500,150,150,50,90000,128,788,1.0000,39.0000,6245.4792,9613.3721,0.0000,0.0000,320.0000,109138.8341,49.72444,
171,branch,branch,,C/M,2560,1024,2621440.0000,13,0,18,1764,140042,79.38888889,4,392,225047.2,574.1,0,0,0,0,0,6664,66640,10,8820,294,294,98,352800,1024,197,1.0000,76.0000,9183.2565,23689.1789,0.0000,0.0000,80.0000,290960.7645,49.67952,
172,branch,branch,,C/M,5120,512,2621440.0000,13,0,18,1782,141471,79.38888889,4,396,227343.6,574.1,0,0,0,0,0,6732,67320,10,8910,297,297,99,356400,512,394,1.0000,76.0000,9243.1892,23930.9053,0.0000,0.0000,160.0000,292023.9155,49.7055,
173,branch,branch,,C/M,10240,256,2621440.0000,13,0,18,1782,141471,79.38888889,4,396,227343.6,574.1,0,0,0,0,0,6732,67320,10,8910,297,297,99,356400,256,788,1.0000,76.0000,9243.1892,23930.9053,0.0000,0.0000,320.0000,292023.9155,49.88308,
174,branch,branch,,C/M,5120,1024,5242880.0000,13,0,18,3546,281513,79.38888889,4,788,452390.8,574.1,0,0,0,0,0,13396,133960,10,17730,591,591,197,1418400,1024,394,1.0000,151.0000,14875.2143,47935.4490,0.0000,0.0000,160.0000,722167.6993,48.91459,
175,branch,branch,,C/M,10240,512,5242880.0000,13,0,18,3546,281513,79.38888889,4,788,452390.8,574.1,0,0,0,0,0,13396,133960,10,17730,591,591,197,1418400,512,788,1.0000,151.0000,14875.2143,47935.4490,0.0000,0.0000,320.0000,722167.6993,49.69526,
176,branch,branch,,C/M,10240,1024,10485760.0000,13,0,18,7092,563026,79.38888889,4,1576,904781.6,574.1,0,0,0,0,0,26792,267920,10,35460,1182,1182,394,5673600,1024,788,1.0000,301.0000,24866.1083,96189.4060,0.0000,0.0000,320.0000,1727970.1333,48.89306,
177,Breadth First Search,BFSv1_1MWKernelP4Node,,C/M,1954,512,1000448.0000,12,0,38,1444,20634,14.28947368,18,418,199176,476.4976077,0,0,0,0,8,4978,49780,10,6840,190,304,114,104417,512,151,1.0000,30.0000,9571.9061,20270.3075,0.0000,0.0000,61.0625,113595.1030,58.9005,
178,Breadth First Search,BFSv1_4096KernelP4Node,,C/M,8,512,4096.0000,12,0,38,38,543,14.28947368,18,11,2984,271.2727273,0,0,0,0,8,131,1310,10,180,5,8,3,11,512,1,1.0000,1.0000,3233.6149,37.3000,0.0000,0.0000,0.2500,36.7935,49.2093,
179,Breadth First Search,BFSv1_65536KernelP4Node,,C/M,128,512,65536.0000,12,0,38,114,1629,14.28947368,18,33,10520,318.7878788,0,0,0,0,8,393,3930,10,540,15,24,9,540,512,10,1.0000,3.0000,3590.4821,701.3333,0.0000,0.0000,4.0000,1570.6700,50.0965,
180,Breadth First Search,BFSv2_1MW Kernel2,,C/M,1954,512,1000448.0000,15,0,15,570,9614,16.86666667,10,608,289711,476.4983553,0,0,0,0,3,2014,20140,10,3192,76,38,152,48728,512,151,1.0000,30.0000,12347.5101,29484.1299,0.0000,0.0000,61.0625,128087.2634,59.6354,
181,Breadth First Search,BFSv2_4096 Kernel2,,C/M,8,512,4096.0000,15,0,15,15,253,16.86666667,10,16,4340,271.25,0,0,0,0,3,53,530,10,84,2,1,4,5,512,1,1.0000,1.0000,3314.8683,54.2500,0.0000,0.0000,0.2500,52.2060,49.2881,
182,Breadth First Search,BFSv2_65536 Kernel2,,C/M,128,512,65536.0000,15,0,15,45,759,16.86666667,10,48,15302,318.7916667,0,0,0,0,3,159,1590,10,252,6,3,12,252,512,10,1.0000,3.0000,3832.8417,1020.1333,0.0000,0.0000,4.0000,2140.1495,50.3814,
183,cdpAdvancedQuickSort,qsort_warp,,C/M,1,1024,1024.0000,32,0,167,,,#DIV/0!,125,,,#DIV/0!,0,,0,0,2,,0,#DIV/0!,0,,,,0,1024,1,1.0000,1.0000,3054.5520,#DIV/0!,0.0000,0.0000,0.0313,0.0000,115.289,
184,cdpsmpleQuicksort,cdp_smple_quicksort,,C/M,1,1,1.0000,20,0,93,445,3888,8.737078652,15,59,12981,220.0169492,0,0,0,0,0,3,30,10,507,16,55,4,0,1,1,0.25,1.0000,4010.0796,0.0396,0.0000,0.0000,0.0313,15.9135,62.244,
185,cdpsmpleQuickSort,cdp_smple_quicksort,,,1,1,1.0000,20,0,93,445,3888,8.737078652,15,59,12981,220.0169492,0,0,0,0,0,373,3730,10,877,16,55,4,0,1,1,0.25,1.0000,4010.0796,0.0396,0.0000,0.0000,0.0313,15.9135,53.23573,
186,cdpsmpleQuickSort,cdp_smple_quicksort,,,1,4,4.0000,20,0,93,445,3888,8.737078652,15,59,12986,220.1016949,0,0,0,0,0,373,3730,10,877,16,55,4,0,4,1,0.25,1.0000,4010.0796,0.1585,0.0000,0.0000,0.0313,15.9135,53.26147,
187,cdpSimpleQuickSort,cdp_simple_quicksort,,,4,1,4.0000,20,0,93,445,3888,8.737078652,15,59,12986,220.1016949,0,0,0,0,0,373,3730,10,877,16,55,4,0,1,1,0.25,1.0000,4010.0796,0.1585,0.0000,0.0000,0.1250,15.9135,53.8459,
188,cdpSimpleQuickSort,cdp_simple_quicksort,,,4,4,16.0000,20,0,93,445,3888,8.737078652,15,59,13006,220.440678,0,0,0,0,0,373,3730,10,877,16,55,4,0,4,1,0.25,1.0000,4010.0796,0.6351,0.0000,0.0000,0.1250,15.9135,53.8363,
189,cdpSimpleQuickSort,cdp_simple_quicksort,,,1,32,32.0000,20,0,93,445,3888,8.737078652,15,59,13033,220.8983051,0,0,0,0,0,373,3730,10,877,16,55,4,0,32,1,0.25,1.0000,4010.0796,1.2728,0.0000,0.0000,0.0313,15.9135,53.24447,
190,cdpSimpleQuickSort,cdp_simple_quicksort,,,4,8,32.0000,20,0,93,445,3888,8.737078652,15,59,13033,220.8983051,0,0,0,0,0,373,3730,10,877,16,55,4,0,8,1,0.25,1.0000,4010.0796,1.2728,0.0000,0.0000,0.1250,15.9135,54.51667,
191,cdpSimpleQuickSort,cdp_simple_quicksort,,,1,64,64.0000,20,0,93,445,3888,8.737078652,15,59,13086,221.7966102,0,0,0,0,0,373,3730,10,877,16,55,4,1,64,1,0.5,1.0000,4010.0796,2.5559,0.0000,0.0000,0.0313,15.9135,53.33069,
